index,start,end,duration,cumval,roi,type
53,746,746,2,0.11149471654455478,10,wetspell
54,761,762,3,0.32076064857306535,10,wetspell
55,778,779,3,0.3156662536610066,10,wetspell
56,783,783,2,0.24637121098755316,10,wetspell
1,67,68,3,0.27213723431621983,10,wetspell
2,106,106,2,0.15496002532286077,10,wetspell
3,108,108,2,0.10162938036564734,10,wetspell
4,124,124,2,0.1528955579282434,10,wetspell
5,129,130,3,0.7245508677089965,10,wetspell
6,132,133,3,0.39315790575285164,10,wetspell
7,146,147,3,0.34654014913694897,10,wetspell
8,150,151,3,0.5558575396999246,10,wetspell
9,156,156,2,0.1115706791430511,10,wetspell
10,158,158,2,0.15160786936341084,10,wetspell
11,180,180,2,0.11956022922038037,10,wetspell
12,208,208,2,0.10071292837088548,10,wetspell
13,244,244,2,0.12973309140287767,10,wetspell
14,251,251,2,0.11927843248402309,10,wetspell
15,269,269,2,0.10914110119437084,10,wetspell
16,272,272,2,0.21395478468085516,10,wetspell
17,311,313,4,0.44124468100741693,10,wetspell
18,315,316,3,0.22122391527567126,10,wetspell
19,325,326,3,0.2556888813353664,10,wetspell
20,332,333,3,0.30438458258110357,10,wetspell
21,340,341,3,0.28342258100572765,10,wetspell
22,368,368,2,0.15706737482953245,10,wetspell
23,401,401,2,0.10532336801833064,10,wetspell
24,455,455,2,0.1800093047786186,10,wetspell
25,467,467,2,0.20742200121017282,10,wetspell
26,472,472,2,0.12115176817919815,10,wetspell
27,484,485,3,0.44722244742779543,10,wetspell
28,502,502,2,0.30851351737033805,10,wetspell
29,511,511,2,0.25485451795510844,10,wetspell
30,514,514,2,0.19104225960860632,10,wetspell
31,517,518,3,0.3650505191060167,10,wetspell
32,527,527,2,0.21136102950316674,10,wetspell
33,540,540,2,0.1623271721738009,10,wetspell
34,546,547,3,0.3497036238033597,10,wetspell
35,551,551,2,0.14500279890383683,10,wetspell
36,554,554,2,0.1974169918662883,10,wetspell
37,571,571,2,0.1990342600923387,10,wetspell
38,587,587,2,0.1382396772312624,10,wetspell
39,600,600,2,0.19400480094996225,10,wetspell
40,613,614,3,0.2249656858532151,10,wetspell
41,617,617,2,0.10706438176773794,10,wetspell
42,622,622,2,0.14413535503713704,10,wetspell
43,627,627,2,0.11778123417172494,10,wetspell
44,650,650,2,0.10879559389153279,10,wetspell
45,664,667,5,0.593019178006239,10,wetspell
46,677,677,2,0.10518737046295826,10,wetspell
47,691,692,3,0.2688193840464134,10,wetspell
48,699,700,3,0.4529257683310262,10,wetspell
49,703,704,3,0.3831957785210215,10,wetspell
50,723,724,3,0.28360881189236375,10,wetspell
51,737,738,3,0.38481794755987814,10,wetspell
52,746,747,3,0.23505890982761146,10,wetspell
53,761,762,3,0.35858879742102445,10,wetspell
54,778,779,3,0.3332246407424674,10,wetspell
55,783,783,2,0.22290366886500068,10,wetspell
56,791,791,2,0.10651549073344206,10,wetspell
1,66,68,4,0.37627705604185,10,wetspell
2,106,106,2,0.12738682727190304,10,wetspell
3,108,108,2,0.1089217898212928,10,wetspell
4,124,124,2,0.13580029765696974,10,wetspell
5,129,130,3,0.7366938566395915,10,wetspell
6,132,133,3,0.4013520647648403,10,wetspell
7,146,148,4,0.43664649339198724,10,wetspell
8,150,151,3,0.5767141737999669,10,wetspell
9,158,158,2,0.12194079904099847,10,wetspell
10,180,180,2,0.13165053441330865,10,wetspell
11,244,244,2,0.12222994699656507,10,wetspell
12,251,251,2,0.13282182867399361,10,wetspell
13,269,269,2,0.12022061374601761,10,wetspell
14,272,272,2,0.20333717373619398,10,wetspell
15,294,294,2,0.10738170939694026,10,wetspell
16,311,313,4,0.4671981604259211,10,wetspell
17,316,316,2,0.12471098347971057,10,wetspell
18,326,326,2,0.10262792097491331,10,wetspell
19,332,333,3,0.32762056129856243,10,wetspell
20,340,341,3,0.24396613710290416,10,wetspell
21,367,368,3,0.26946996694643827,10,wetspell
22,401,401,2,0.1152095326516645,10,wetspell
23,412,412,2,0.11539453833509905,10,wetspell
24,455,455,2,0.20315216805275946,10,wetspell
25,467,467,2,0.21344755055541206,10,wetspell
26,472,472,2,0.13622299276150565,10,wetspell
27,484,485,3,0.49683092505868975,10,wetspell
28,502,502,2,0.2861168028459432,10,wetspell
29,511,511,2,0.2718039790453972,10,wetspell
30,514,514,2,0.1904051539437986,10,wetspell
31,517,518,3,0.380632653423372,10,wetspell
32,527,527,2,0.22663073700412592,10,wetspell
33,540,540,2,0.17559857325302658,10,wetspell
34,546,547,3,0.360084770530121,10,wetspell
35,551,551,2,0.14779503700017688,10,wetspell
36,554,554,2,0.21081458887527396,10,wetspell
37,571,571,2,0.198800246280842,10,wetspell
38,587,587,2,0.18691945083537936,10,wetspell
39,600,600,2,0.20134621853366982,10,wetspell
40,613,614,3,0.22040792994343672,10,wetspell
41,622,622,2,0.15058972550292,10,wetspell
42,627,627,2,0.10814133538190332,10,wetspell
43,665,667,4,0.5079435180967786,10,wetspell
44,674,674,2,0.10326380143651956,10,wetspell
45,677,677,2,0.10226036001444735,10,wetspell
46,691,692,3,0.2720747489529407,10,wetspell
47,699,700,3,0.5120026163035247,10,wetspell
48,703,704,3,0.38610441092150916,10,wetspell
49,723,724,3,0.30477664760560064,10,wetspell
50,737,738,3,0.41646494625600067,10,wetspell
51,746,747,3,0.2677216019778217,10,wetspell
52,761,762,3,0.3971104112810626,10,wetspell
53,778,779,3,0.3512694334949448,10,wetspell
54,783,783,2,0.20102031448205665,10,wetspell
55,791,791,2,0.14272514615214915,10,wetspell
1,66,67,3,0.2886627750987712,10,wetspell
2,106,106,2,0.10730452159524242,10,wetspell
3,108,108,2,0.11052803121852925,10,wetspell
4,124,124,2,0.12101699582702728,10,wetspell
5,129,130,3,0.7387485224085965,10,wetspell
6,132,133,3,0.4093587676869913,10,wetspell
7,146,148,4,0.4395539005892733,10,wetspell
8,150,151,3,0.5896278155443391,10,wetspell
9,158,158,2,0.10041030318010181,10,wetspell
10,180,180,2,0.14143745758731663,10,wetspell
11,244,244,2,0.11739897077284028,10,wetspell
12,251,251,2,0.14220320958828747,10,wetspell
13,269,269,2,0.13075001006016693,10,wetspell
14,272,272,2,0.19345836032206948,10,wetspell
15,294,294,2,0.11904074306292173,10,wetspell
16,311,313,4,0.47210509924814226,10,wetspell
17,316,316,2,0.12017895683716479,10,wetspell
18,332,333,3,0.326875637752018,10,wetspell
19,340,341,3,0.20823063532319813,10,wetspell
20,353,353,2,0.11314261485064403,10,wetspell
21,367,368,3,0.2813911940975522,10,wetspell
22,401,401,2,0.11417056033674727,10,wetspell
23,412,412,2,0.13857905851809268,10,wetspell
24,455,455,2,0.21996930719728042,10,wetspell
25,467,467,2,0.21941183974057368,10,wetspell
26,472,472,2,0.14899206052809447,10,wetspell
27,484,485,3,0.5329511406436835,10,wetspell
28,502,502,2,0.2648681037214038,10,wetspell
29,511,511,2,0.2826629550207644,10,wetspell
30,514,514,2,0.18600422404381903,10,wetspell
31,517,518,3,0.3846145638284203,10,wetspell
32,527,527,2,0.2312779327476177,10,wetspell
33,540,540,2,0.18616105005361785,10,wetspell
34,546,547,3,0.3620622484974281,10,wetspell
35,551,551,2,0.14810746381657297,10,wetspell
36,554,554,2,0.2184218755537186,10,wetspell
37,571,571,2,0.19238385711430722,10,wetspell
38,587,587,2,0.21651913498170627,10,wetspell
39,600,600,2,0.20170520307172496,10,wetspell
40,614,614,2,0.12142008768033832,10,wetspell
41,622,622,2,0.15560080659727313,10,wetspell
42,665,667,4,0.5066582799383492,10,wetspell
43,692,692,2,0.1625195290764448,10,wetspell
44,699,700,3,0.5408402240584854,10,wetspell
45,703,704,3,0.3796880217549743,10,wetspell
46,715,715,2,0.10544588833848598,10,wetspell
47,723,724,3,0.32376362162007255,10,wetspell
48,737,738,3,0.4388126526523334,10,wetspell
49,746,747,3,0.2959429325224011,10,wetspell
50,754,754,2,0.10264629902293664,10,wetspell
51,761,762,3,0.4216144753121293,10,wetspell
52,778,779,3,0.353685534208408,10,wetspell
53,783,783,2,0.18033030801742556,10,wetspell
54,791,791,2,0.17209816770618871,10,wetspell
1,67,68,3,0.35469510164648793,10,wetspell
2,106,106,2,0.15821293982298484,10,wetspell
3,124,124,2,0.18240825264726002,10,wetspell
4,129,130,3,0.6721097202761108,10,wetspell
5,132,134,4,0.5258057555722246,10,wetspell
6,146,147,3,0.3196665421140782,10,wetspell
7,150,151,3,0.5834111344996575,10,wetspell
8,156,156,2,0.11115043444491832,10,wetspell
9,158,158,2,0.13793827724368032,10,wetspell
10,180,180,2,0.1045061574828946,10,wetspell
11,189,189,2,0.12438017861529117,10,wetspell
12,208,208,2,0.10609524603530926,10,wetspell
13,244,244,2,0.11560527328576622,10,wetspell
14,251,251,2,0.10773701832539073,10,wetspell
15,260,260,2,0.12064820966335968,10,wetspell
16,272,272,2,0.2194804511198607,10,wetspell
17,308,308,2,0.11502697737463305,10,wetspell
18,310,310,2,0.10159262426960076,10,wetspell
19,312,312,2,0.2036103940501404,10,wetspell
20,315,316,3,0.25110294575195236,10,wetspell
21,325,326,3,0.31755184138819714,10,wetspell
22,332,333,3,0.26301192087105063,10,wetspell
23,340,341,3,0.3102128742108927,10,wetspell
24,368,368,2,0.14549778099726438,10,wetspell
25,401,401,2,0.10848194187193513,10,wetspell
26,455,455,2,0.17966379747578054,10,wetspell
27,467,467,2,0.20947911738558084,10,wetspell
28,472,472,2,0.11641390739879141,10,wetspell
29,484,485,3,0.5373839258269035,10,wetspell
30,502,502,2,0.31820855030422956,10,wetspell
31,511,511,2,0.2705456953574019,10,wetspell
32,514,514,2,0.2019502437120356,10,wetspell
33,517,518,3,0.3113902944875855,10,wetspell
34,527,527,2,0.22099480227698057,10,wetspell
35,540,540,2,0.18636933459788194,10,wetspell
36,546,547,3,0.3379931316029129,10,wetspell
37,551,551,2,0.15412811234900603,10,wetspell
38,554,554,2,0.19211063680036083,10,wetspell
39,571,571,2,0.1993283088607115,10,wetspell
40,594,594,2,0.10244291529147881,10,wetspell
41,600,600,2,0.2207791665135072,10,wetspell
42,613,613,2,0.10878579226592039,10,wetspell
43,617,617,2,0.11699220330992459,10,wetspell
44,622,622,2,0.1347074164011842,10,wetspell
45,627,627,2,0.1286549125855107,10,wetspell
46,650,650,2,0.11292085307116287,10,wetspell
47,665,667,4,0.47515340481360685,10,wetspell
48,673,674,3,0.24916712469349797,10,wetspell
49,677,677,2,0.10051076984262922,10,wetspell
50,691,692,3,0.28301458833961035,10,wetspell
51,700,700,2,0.389483521351393,10,wetspell
52,703,705,4,0.624900190513858,10,wetspell
53,723,724,3,0.3576674446134563,10,wetspell
54,737,738,3,0.46779728479148053,10,wetspell
55,746,747,3,0.264662269583543,10,wetspell
56,761,762,3,0.3981383567671659,10,wetspell
57,778,779,3,0.3325385269495975,10,wetspell
58,783,783,2,0.2864292296623393,10,wetspell
1,67,68,3,0.34598513208664533,10,wetspell
2,106,106,2,0.14096697955792015,10,wetspell
3,124,124,2,0.1658141004854217,10,wetspell
4,129,130,3,0.6828572027601366,10,wetspell
5,132,134,4,0.5334595999723284,10,wetspell
6,146,147,3,0.30934420514099137,10,wetspell
7,150,152,4,0.7021100458693458,10,wetspell
8,158,158,2,0.11921349671434077,10,wetspell
9,180,180,2,0.11427102699927465,10,wetspell
10,189,189,2,0.10271368519902208,10,wetspell
11,244,244,2,0.11030504423584651,10,wetspell
12,251,251,2,0.11972930726219472,10,wetspell
13,260,260,2,0.10780072889187149,10,wetspell
14,269,269,2,0.10647383382458925,10,wetspell
15,272,272,2,0.20567608664795928,10,wetspell
16,294,294,2,0.10247354537151762,10,wetspell
17,312,313,3,0.31366917244247466,10,wetspell
18,315,316,3,0.22903581088877528,10,wetspell
19,325,326,3,0.2552600602148227,10,wetspell
20,332,333,3,0.27731004223317807,10,wetspell
21,340,341,3,0.280308114467379,10,wetspell
22,368,368,2,0.16447495338612392,10,wetspell
23,401,401,2,0.10376858515555946,10,wetspell
24,412,412,2,0.11906157151734817,10,wetspell
25,455,455,2,0.20145893722821273,10,wetspell
26,467,467,2,0.21979777874906298,10,wetspell
27,472,472,2,0.13272871323067556,10,wetspell
28,484,485,3,0.5947883714292816,10,wetspell
29,502,502,2,0.30494082483460855,10,wetspell
30,511,511,2,0.28361493790837133,10,wetspell
31,514,514,2,0.19711191626910152,10,wetspell
32,517,518,3,0.3144349244434455,10,wetspell
33,527,527,2,0.22559421509561178,10,wetspell
34,540,540,2,0.19999236899595338,10,wetspell
35,546,547,3,0.341624633892317,10,wetspell
36,551,551,2,0.15434374811247942,10,wetspell
37,554,554,2,0.20053635921744306,10,wetspell
38,571,571,2,0.19565882527205927,10,wetspell
39,587,587,2,0.1352465058098677,10,wetspell
40,600,600,2,0.21923541047955,10,wetspell
41,617,617,2,0.10427704448420412,10,wetspell
42,622,622,2,0.1415428250626502,10,wetspell
43,627,627,2,0.11695912282348267,10,wetspell
44,650,650,2,0.1037416306851253,10,wetspell
45,665,667,4,0.4775633795110623,10,wetspell
46,673,674,3,0.21241715466290595,10,wetspell
47,691,692,3,0.2713089969519698,10,wetspell
48,699,700,3,0.5195412916026824,10,wetspell
49,703,705,4,0.6149833958004853,10,wetspell
50,723,724,3,0.3712757765731092,10,wetspell
51,737,738,3,0.5068028539161323,10,wetspell
52,746,747,3,0.2950583358108796,10,wetspell
53,761,762,3,0.43022642861584764,10,wetspell
54,778,779,3,0.3460267889954981,10,wetspell
55,783,783,2,0.2519324083194037,10,wetspell
56,791,791,2,0.13609924723814878,10,wetspell
1,66,68,4,0.456753303132679,10,wetspell
2,106,106,2,0.12337796239642054,10,wetspell
3,120,120,2,0.10431257537704916,10,wetspell
4,124,124,2,0.14901901499852865,10,wetspell
5,129,130,3,0.6949266794986384,10,wetspell
6,132,134,4,0.5451725425791781,10,wetspell
7,146,148,4,0.4071460507049862,10,wetspell
8,150,152,4,0.7360543005683808,10,wetspell
9,158,158,2,0.10183153889390367,10,wetspell
10,180,180,2,0.124353224144857,10,wetspell
11,244,244,2,0.10523760379422192,10,wetspell
12,251,251,2,0.13216634496116259,10,wetspell
13,269,269,2,0.11809978700412879,10,wetspell
14,272,272,2,0.19187049697285635,10,wetspell
15,294,294,2,0.11625218057618635,10,wetspell
16,311,313,4,0.4304334879569103,10,wetspell
17,316,316,2,0.10617488424341023,10,wetspell
18,326,326,2,0.10629005334435625,10,wetspell
19,332,333,3,0.29376207082363615,10,wetspell
20,340,341,3,0.24612739555044424,10,wetspell
21,353,353,2,0.10512488509967903,10,wetspell
22,367,368,3,0.28572228741504324,10,wetspell
23,412,412,2,0.15257210428303328,10,wetspell
24,455,455,2,0.2224405420548135,10,wetspell
25,467,467,2,0.2311174311282142,10,wetspell
26,472,472,2,0.1495054206695453,10,wetspell
27,484,485,3,0.6538211120865243,10,wetspell
28,502,502,2,0.29126633190207185,10,wetspell
29,511,511,2,0.2967307381809997,10,wetspell
30,514,514,2,0.1927648953099903,10,wetspell
31,517,518,3,0.31756041781060806,10,wetspell
32,527,527,2,0.2294634068061172,10,wetspell
33,540,540,2,0.2141238627226695,10,wetspell
34,546,547,3,0.3453762060954733,10,wetspell
35,551,551,2,0.15506171718858966,10,wetspell
36,554,554,2,0.20941050600629385,10,wetspell
37,571,571,2,0.19083765067394692,10,wetspell
38,587,587,2,0.17348264732394397,10,wetspell
39,600,600,2,0.2180567649996557,10,wetspell
40,622,622,2,0.14887689142714844,10,wetspell
41,627,627,2,0.10485901600494194,10,wetspell
42,665,667,4,0.48179523136922753,10,wetspell
43,674,674,2,0.10099349990404122,10,wetspell
44,692,692,2,0.15832320811112463,10,wetspell
45,699,700,3,0.5541594080625717,10,wetspell
46,703,705,4,0.6038070921959159,10,wetspell
47,723,724,3,0.3846549955340715,10,wetspell
48,737,738,3,0.5476474530463157,10,wetspell
49,746,747,3,0.3256761638176973,10,wetspell
50,754,754,2,0.10358602987852804,10,wetspell
51,761,762,3,0.46222873624042066,10,wetspell
52,778,779,3,0.3599512233811517,10,wetspell
53,783,783,2,0.21539317323947876,10,wetspell
54,791,791,2,0.17670493174402924,10,wetspell
1,66,68,4,0.4632187004272759,10,wetspell
2,106,106,2,0.10965323613262012,10,wetspell
3,120,120,2,0.11924902760718582,10,wetspell
4,124,124,2,0.13427001885822964,10,wetspell
5,129,130,3,0.6993790679330832,10,wetspell
6,132,134,4,0.5579808168482167,10,wetspell
7,146,148,4,0.4156256820629368,10,wetspell
8,150,152,4,0.7622160645311491,10,wetspell
9,180,180,2,0.13285245875403245,10,wetspell
10,244,244,2,0.10200061693571802,10,wetspell
11,251,251,2,0.14176703724853448,10,wetspell
12,269,269,2,0.1283412605659131,10,wetspell
13,272,272,2,0.18060107792496882,10,wetspell
14,293,294,3,0.23206818881261976,10,wetspell
15,311,313,4,0.433860381311655,10,wetspell
16,332,333,3,0.29686428532996917,10,wetspell
17,341,341,2,0.12420742496387217,10,wetspell
18,353,353,2,0.11995351944807897,10,wetspell
19,367,368,3,0.3045965427349723,10,wetspell
20,412,413,3,0.2949737967899724,10,wetspell
21,454,455,3,0.3409372948962456,10,wetspell
22,467,467,2,0.24225697863673706,10,wetspell
23,472,472,2,0.1643144517667204,10,wetspell
24,484,485,3,0.6988399785243998,10,wetspell
25,502,502,2,0.2752039179297077,10,wetspell
26,511,511,2,0.30563551504988934,10,wetspell
27,514,514,2,0.18622353541689707,10,wetspell
28,517,518,3,0.3159615276325809,10,wetspell
29,527,527,2,0.22774322151113635,10,wetspell
30,540,540,2,0.22510168340858738,10,wetspell
31,546,547,3,0.3439133134728186,10,wetspell
32,551,551,2,0.1538793960990907,10,wetspell
33,554,554,2,0.21483448057957044,10,wetspell
34,571,571,2,0.18262511361393494,10,wetspell
35,587,587,2,0.20246360385348647,10,wetspell
36,600,600,2,0.21384329118951378,10,wetspell
37,622,622,2,0.1545912391591932,10,wetspell
38,665,668,5,0.5803138208061309,10,wetspell
39,692,692,2,0.15665693175701212,10,wetspell
40,699,700,3,0.5729050170463377,10,wetspell
41,703,705,4,0.5893337667759665,10,wetspell
42,712,715,5,0.42613302471945835,10,wetspell
43,723,724,3,0.3977107608498238,10,wetspell
44,737,738,3,0.5771111396372702,10,wetspell
45,746,747,3,0.35128291073016193,10,wetspell
46,754,754,2,0.10645913138617061,10,wetspell
47,761,762,3,0.48598297591213657,10,wetspell
48,773,773,2,0.10280312503273545,10,wetspell
49,778,779,3,0.3642137053193557,10,wetspell
50,783,783,2,0.18319728350906034,10,wetspell
51,791,791,2,0.21039189377073808,10,wetspell
1,67,68,3,0.3995730697161849,10,wetspell
2,106,106,2,0.12920747922941128,10,wetspell
3,124,124,2,0.18129699334345115,10,wetspell
4,129,130,3,0.6173174078994443,10,wetspell
5,132,134,4,0.5507827480390909,10,wetspell
6,146,147,3,0.27427031309012423,10,wetspell
7,150,151,3,0.60795930584598,10,wetspell
8,158,158,2,0.10110009258257632,10,wetspell
9,180,181,3,0.2099336677733573,10,wetspell
10,189,189,2,0.1150147253426175,10,wetspell
11,251,251,2,0.10528538671908251,10,wetspell
12,260,260,2,0.13214551650673617,10,wetspell
13,272,272,2,0.20982584989162043,10,wetspell
14,294,294,2,0.10590166392946382,10,wetspell
15,308,308,2,0.12148502345002064,10,wetspell
16,312,312,2,0.1837755794201935,10,wetspell
17,315,316,3,0.24796397514957266,10,wetspell
18,325,326,3,0.2901562978014647,10,wetspell
19,332,333,3,0.24907033364057532,10,wetspell
20,340,341,3,0.30768160439648357,10,wetspell
21,368,368,2,0.14569136310310982,10,wetspell
22,401,401,2,0.11532102614300584,10,wetspell
23,412,412,2,0.1094706808555887,10,wetspell
24,455,455,2,0.19484651554942942,10,wetspell
25,467,467,2,0.20877462554468768,10,wetspell
26,472,473,3,0.22729112152976338,10,wetspell
27,484,485,3,0.6120233048655324,10,wetspell
28,502,502,2,0.2888784108622444,10,wetspell
29,511,511,2,0.28315303630138566,10,wetspell
30,514,514,2,0.19808472761113485,10,wetspell
31,517,518,3,0.26308420785994235,10,wetspell
32,527,527,2,0.2272347621824917,10,wetspell
33,540,540,2,0.20664644758358952,10,wetspell
34,546,547,3,0.32227867533978993,10,wetspell
35,551,551,2,0.15460471639441026,10,wetspell
36,554,554,2,0.1905227734511477,10,wetspell
37,571,571,2,0.194044007452412,10,wetspell
38,587,587,2,0.10702272485888514,10,wetspell
39,594,594,2,0.10605726473606111,10,wetspell
40,600,600,2,0.2393924535515054,10,wetspell
41,617,617,2,0.11029401740703251,10,wetspell
42,622,622,2,0.12011647147388554,10,wetspell
43,627,627,2,0.1239121509922978,10,wetspell
44,650,650,2,0.10067862268124199,10,wetspell
45,665,667,4,0.44846112786456604,10,wetspell
46,673,674,3,0.2544551017114023,10,wetspell
47,691,692,3,0.28230152007630627,10,wetspell
48,700,701,3,0.5387806574766743,10,wetspell
49,703,705,4,0.7544850323293476,10,wetspell
50,723,724,3,0.48374452966289866,10,wetspell
51,737,738,3,0.5210176614605542,10,wetspell
52,746,747,3,0.3144667797266859,10,wetspell
53,754,754,2,0.10457721926858468,10,wetspell
54,761,762,3,0.45610762104546027,10,wetspell
55,778,779,3,0.33043240264612733,10,wetspell
56,783,784,3,0.40453759308887893,10,wetspell
57,791,791,2,0.11058316536259913,10,wetspell
1,66,68,4,0.49177083583627473,10,wetspell
2,106,106,2,0.11926250484240289,10,wetspell
3,124,124,2,0.16624047119956226,10,wetspell
4,129,130,3,0.6256230604027744,10,wetspell
5,132,134,4,0.5577615054751387,10,wetspell
6,146,147,3,0.2672400971196112,10,wetspell
7,150,152,4,0.719735819126892,10,wetspell
8,180,181,3,0.21722975283860735,10,wetspell
9,251,251,2,0.11553053589047146,10,wetspell
10,260,260,2,0.11681577404890092,10,wetspell
11,269,269,2,0.1081058044890583,10,wetspell
12,272,272,2,0.194148149724544,10,wetspell
13,293,294,3,0.2257167354157673,10,wetspell
14,312,313,3,0.28195601277346827,10,wetspell
15,315,315,2,0.11834727805084258,10,wetspell
16,325,326,3,0.23558574720427933,10,wetspell
17,332,333,3,0.25592657075646774,10,wetspell
18,340,341,3,0.28077369168396926,10,wetspell
19,368,368,2,0.16847034102638933,10,wetspell
20,401,401,2,0.10064186658519542,10,wetspell
21,412,412,2,0.14042666494603515,10,wetspell
22,455,455,2,0.20962369136336412,10,wetspell
23,467,467,2,0.21975122102740394,10,wetspell
24,472,473,3,0.24417197124076517,10,wetspell
25,484,485,3,0.6677663749266043,10,wetspell
26,502,502,2,0.2818947526133904,10,wetspell
27,511,511,2,0.29236656437706676,10,wetspell
28,514,514,2,0.19069430189936518,10,wetspell
29,517,518,3,0.25739926500473487,10,wetspell
30,527,527,2,0.22308499893883058,10,wetspell
31,540,540,2,0.21906265682813097,10,wetspell
32,546,547,3,0.32051070711994845,10,wetspell
33,551,551,2,0.15302542946760803,10,wetspell
34,554,554,2,0.19556693503194278,10,wetspell
35,571,571,2,0.1862063825720753,10,wetspell
36,587,587,2,0.1339379887906087,10,wetspell
37,600,600,2,0.230780500247787,10,wetspell
38,622,622,2,0.1270253923274448,10,wetspell
39,627,627,2,0.11123252305942238,10,wetspell
40,665,668,5,0.5431338044517936,10,wetspell
41,673,674,3,0.20580473298412258,10,wetspell
42,691,692,3,0.2581809446473259,10,wetspell
43,700,701,3,0.5532331544421973,10,wetspell
44,703,705,4,0.7248694205414005,10,wetspell
45,713,713,2,0.10853830121920663,10,wetspell
46,723,724,3,0.48429709630679924,10,wetspell
47,737,738,3,0.5587232899883579,10,wetspell
48,746,747,3,0.33765865112888893,10,wetspell
49,754,754,2,0.10434198025388644,10,wetspell
50,761,762,3,0.4794550932542605,10,wetspell
51,778,779,3,0.3382222446016034,10,wetspell
52,783,783,2,0.25616671058397206,10,wetspell
53,791,791,2,0.14872864183976048,10,wetspell
1,50,50,2,0.10236205188017626,10,wetspell
2,66,68,4,0.49429230402507146,10,wetspell
3,106,106,2,0.10979903531360496,10,wetspell
4,120,120,2,0.11408234570623542,10,wetspell
5,124,124,2,0.15109205881555687,10,wetspell
6,129,134,7,1.304673556815685,10,wetspell
7,146,148,4,0.37309275292101296,10,wetspell
8,150,152,4,0.7548905745890617,10,wetspell
9,180,181,3,0.22463120537919104,10,wetspell
10,251,251,2,0.12602930212458194,10,wetspell
11,260,260,2,0.10129612509482483,10,wetspell
12,269,269,2,0.11962393978686114,10,wetspell
13,272,272,2,0.17850107963750642,10,wetspell
14,293,294,3,0.2542713212311692,10,wetspell
15,312,313,3,0.288257232839057,10,wetspell
16,326,326,2,0.10192097872761707,10,wetspell
17,332,333,3,0.26417831431892946,10,wetspell
18,340,341,3,0.2515109384180696,10,wetspell
19,353,353,2,0.1051861452597567,10,wetspell
20,367,368,3,0.29526049433913587,10,wetspell
21,412,413,3,0.284546092341552,10,wetspell
22,455,455,2,0.2237931663893284,10,wetspell
23,467,467,2,0.23161241322164175,10,wetspell
24,472,473,3,0.26106017217097627,10,wetspell
25,484,485,3,0.724689315670772,10,wetspell
26,502,502,2,0.2750005341982498,10,wetspell
27,511,511,2,0.30158866887515867,10,wetspell
28,514,514,2,0.18363713145841798,10,wetspell
29,517,518,3,0.25190545384896973,10,wetspell
30,527,527,2,0.2183618405968425,10,wetspell
31,540,540,2,0.2318023197178825,10,wetspell
32,546,547,3,0.31891304214512295,10,wetspell
33,551,551,2,0.1517426417155817,10,wetspell
34,554,554,2,0.20090759578751374,10,wetspell
35,571,571,2,0.17761525772278336,10,wetspell
36,587,587,2,0.16211766242633532,10,wetspell
37,600,600,2,0.222359678643511,10,wetspell
38,622,622,2,0.1343949895847881,10,wetspell
39,665,668,5,0.5521892813144742,10,wetspell
40,692,692,2,0.14740542238208287,10,wetspell
41,700,701,3,0.5684967359271487,10,wetspell
42,703,705,4,0.6943447079779008,10,wetspell
43,712,713,3,0.23311573754994788,10,wetspell
44,723,724,3,0.48467078328327295,10,wetspell
45,737,738,3,0.5979236664220566,10,wetspell
46,746,747,3,0.3610967883746041,10,wetspell
47,754,754,2,0.10470464040154623,10,wetspell
48,761,762,3,0.5028331955430996,10,wetspell
49,778,779,3,0.3466001840938251,10,wetspell
50,783,783,2,0.21217333922579662,10,wetspell
51,791,791,2,0.1880637906256302,10,wetspell
1,10,10,2,0.10195405921405902,10,wetspell
2,23,23,2,0.10608054359689062,10,wetspell
3,50,50,2,0.1143898717098253,10,wetspell
4,66,68,4,0.4961362348434092,10,wetspell
5,106,106,2,0.10080726901740511,10,wetspell
6,120,121,3,0.2407450778860204,10,wetspell
7,124,124,2,0.13623646999672276,10,wetspell
8,129,134,7,1.332056848370402,10,wetspell
9,146,152,8,1.2894540826459897,10,wetspell
10,157,157,2,0.10344880711995409,10,wetspell
11,180,181,3,0.231625890456859,10,wetspell
12,251,251,2,0.13604166268767579,10,wetspell
13,269,269,2,0.13047066373021277,10,wetspell
14,272,272,2,0.16376188512281986,10,wetspell
15,293,294,3,0.2814377518192112,10,wetspell
16,312,313,3,0.292942409881797,10,wetspell
17,332,333,3,0.27132492459359003,10,wetspell
18,341,341,2,0.1406668047735396,10,wetspell
19,353,353,2,0.11882265689304528,10,wetspell
20,367,368,3,0.3264357898026604,10,wetspell
21,411,413,4,0.45361433253029937,10,wetspell
22,454,455,3,0.3514434123495654,10,wetspell
23,457,457,2,0.10467891113431359,10,wetspell
24,466,467,3,0.3573954495027115,10,wetspell
25,472,473,3,0.27747912027499244,10,wetspell
26,484,485,3,0.7790148256276467,10,wetspell
27,502,502,2,0.2670881719226184,10,wetspell
28,511,511,2,0.3100646246235046,10,wetspell
29,514,514,2,0.17630183989071818,10,wetspell
30,517,518,3,0.24621561018095606,10,wetspell
31,527,527,2,0.21300647740285286,10,wetspell
32,540,540,2,0.24391222816203562,10,wetspell
33,546,547,3,0.31651041866687685,10,wetspell
34,551,551,2,0.15014865235036082,10,wetspell
